# Constructed from biom file						
#OTU ID	B1	B2	B3	W1	W2	W3
VIRSorter_Ga0256681_12655004-cat_2	0	0.270159390071142	0.177708299386397	0	0	0
VIRSorter_Ga0256681_10843767-cat_2	0.200874388350579	0.257389928931572	0	0	0	0
Ga0256681_10874362	0.256334054196891	0	0.202510418718472	0	0	0
Ga0256681_11584664	0.22393836408923	0.240071595597415	0	0	0	0
Ga0256681_12426441	0	0.23709537108166	0.227234932506218	0	0	0
Ga0256681_12122620	0	0.242869824396239	0.220684718002417	0	0	0
Ga0256681_10243454	0	0.25023015614724	0.211320263553899	0	0	0
Ga0256681_11532734	0	0.2166469095957	0.24616367103342	0	0	0
Ga0256681_11567037	0.240803551296596	0.223102192389706	0	0	0	0
Ga0256681_11086026	0	0	0	0	0.240241525359928	0.223745159328849
Ga0256681_10960132	0.245717124070959	0.217208195035132	0	0	0	0
Ga0256681_11421944	0.198473577513441	0.258898476036881	0	0	0	0
VIRSorter_Ga0256681_11989032-cat_1	0.239319152489513	0.224787271910267	0	0	0	0
VIRSorter_Ga0256681_10486347-cat_2	0.23579438689714	0.228626000907107	0	0	0	0
Ga0256681_10791118	0.233274698343891	0.231238528262112	0	0	0	0
Ga0256681_10389876	0.206567171975288	0	0.253613850959077	0	0	0
Ga0256681_10080119	0	0	0	0.241184035969793	0.222663424232636	0
Ga0256681_10058972	0	0.265935250624343	0.186158268878562	0	0	0
Ga0256681_10442117	0	0.224988636925201	0.239139270135695	0	0	0
Ga0256681_12301666	0	0.245829966917545	0.217066780442878	0	0	0
Ga0256681_10425160	0	0.238680472843131	0.225499501644058	0	0	0
Ga0256681_11628243	0	0	0	0.224588949976776	0	0.239495789545704
Ga0256681_10419730	0	0.275007733591396	0.166751655717582	0	0	0
Ga0256681_12273383	0.262594442680622	0.192250483725251	0	0	0	0
Ga0256681_11347332	0	0	0	0.23081956238283	0	0.233685668034855
Ga0256681_10473217	0	0.20805195801756	0.252580369298926	0	0	0
Ga0256681_10455345	0.267610024534596	0.182915587206159	0	0	0	0
Ga0256681_11073749	0	0.22984593575967	0.234630449678591	0	0	0
Ga0256681_11812956	0.247167542393135	0.215368535138439	0	0	0	0
Ga0256681_10334186	0	0.232217184672573	0.232304175466364	0	0	0
Ga0256681_12040968	0	0	0	0.214181047338305	0.248083953331124	0
Ga0256681_11297666	0	0.230756886997309	0.233746917133024	0	0	0
Ga0256681_10343419	0	0.240202203074602	0.223789916713247	0	0	0
Ga0256681_12089229	0	0.225180984808997	0.238966937425245	0	0	0
Ga0256681_12675649	0	0.21265515025396	0.249239342334907	0	0	0
Ga0256681_10037793	0.201339052770073	0.257092374031387	0	0	0	0
VIRSorter_Ga0256681_12428808-cat_2	0	0.257070818020669	0.201372603605628	0	0	0
VIRSorter_Ga0256681_10118073-cat_1	0	0	0	0	0.22629729443424	0.237956930030646
Ga0256681_10224463	0	0.222986467039687	0.240904143178066	0	0	0
Ga0256681_12482798	0	0	0	0.245084600995421	0	0.21799563415785
Ga0256681_10595141	0	0	0	0	0.240039039060805	0.223975316790458
Ga0256681_11642973	0.218296069810535	0	0.24484138822728	0	0	0
VIRSorter_Ga0256681_11738525-cat_2	0	0.233976542806266	0.230521369353764	0	0	0
Ga0256681_11414900	0.245517892426426	0.217457178307309	0	0	0	0
Ga0256681_10775355	0.219860469344439	0.243557848176836	0	0	0	0
Ga0256681_11914577	0	0	0	0.216240215597092	0.24648501015353	0
Ga0256681_10608885	0.212320861680534	0	0.249489193323445	0	0	0
Ga0256681_12007623	0	0.228207286758158	0.236188889961723	0	0	0
Ga0256681_11351782	0	0.229119102513441	0.235326544813481	0	0	0
Ga0256681_10406190	0	0.226887281317001	0.237416238484289	0	0	0
Ga0256681_11228082	0.226166510429843	0	0.238076137096666	0	0	0
Ga0256681_12691463	0.225116271833618	0.239024971815246	0	0	0	0
Ga0256681_11225200	0.249976629238291	0.211664191773812	0	0	0	0
Ga0256681_11587940	0.227685253492285	0.236677222881865	0	0	0	0
Ga0256681_10457343	0.264256519373269	0.189279180013346	0	0	0	0
VIRSorter_Ga0256681_12476842-cat_2	0	0.237574892219971	0.22671470673014	0	0	0
Ga0256681_12316112	0	0	0	0.210503507214666	0.250827418641627	0
Ga0256681_12226200	0.196376098771023	0.260177917101881	0	0	0	0
Ga0256681_11240564	0	0.222434937668004	0.24138120140451	0	0	0
Ga0256681_11164257	0	0	0	0.2365866911989	0	0.227782346573342
VIRSorter_Ga0256681_12231099-cat_2	0	0.266883547353021	0.184338656697817	0	0	0
Ga0256681_12452043	0	0.232783083155902	0.231736137615886	0	0	0
Ga0256681_10559678	0.262526674971599	0.192369245944444	0	0	0	0
Ga0256681_11013427	0.248169929693524	0.214068615331131	0	0	0	0
VIRSorter_Ga0256681_11133532-cat_2	0	0.261572887465599	0.194021632420743	0	0	0
VIRSorter_Ga0256681_12172938-cat_2	0.252508041534115	0.208154754787854	0	0	0	0
Ga0256681_11490037	0	0	0	0.24022415645216	0.223764932612121	0
Ga0256681_12409477	0	0.254336613455692	0.205510726206117	0	0	0
Ga0256681_11435905	0.251474455186883	0.209608181687415	0	0	0	0
Ga0256681_10648988	0.214201709234789	0.248068138497794	0	0	0	0
Ga0256681_10595627	0.268450472616447	0.181236529086774	0	0	0	0
Ga0256681_12080152	0.238006881630866	0.22624252304831	0	0	0	0
Ga0256681_11164520	0.26334021887097	0.190931324486944	0	0	0	0
Ga0256681_11844966	0.204918976424916	0.254736971222693	0	0	0	0
Ga0256681_10306841	0	0.257976180212788	0.199950422694922	0	0	0
Ga0256681_11403473	0.245356147878872	0	0.217658664830037	0	0	0
Ga0256681_11032126	0.218478872995977	0.244692889675776	0	0	0	0
Ga0256681_11357753	0.230017357486122	0.23446513770544	0	0	0	0
Ga0256681_10570866	0.203925859271002	0.25540175216021	0	0	0	0
Ga0256681_10631787	0.267861898914365	0.182416131025178	0	0	0	0
Ga0256681_10154272	0	0.248651912892682	0.213435021680655	0	0	0
Ga0256681_12403599	0.242166330606756	0.221517415013511	0	0	0	0
Ga0256681_12541806	0	0	0	0.23820161146745	0.226028572007361	0
Ga0256681_11145534	0.213022474441738	0.24896345560502	0	0	0	0
Ga0256681_10427593	0.255753888957816	0.203394385631692	0	0	0	0
Ga0256681_11819378	0	0.255587534252957	0.203645933804277	0	0	0
Ga0256681_10942072	0.197435772093972	0.259535932026002	0	0	0	0
Ga0256681_10367691	0	0.253506052959683	0.206723450546294	0	0	0
VIRSorter_Ga0256681_10799078-cat_2	0.241929098666806	0.221795951899879	0	0	0	0
Ga0256681_10574865	0.270895258638888	0.176139279781775	0	0	0	0
Ga0256681_12182761	0	0.25417616219551	0.205746561315483	0	0	0
Ga0256681_12327790	0.269370556706807	0.179356486252324	0	0	0	0
VIRSorter_Ga0256681_12412316-cat_2	0	0	0	0	0.218311257451834	0.244829065501929
Ga0256681_11426961	0.216934777030391	0	0.245935095203201	0	0	0
Ga0256681_10652239	0	0.189831489354849	0.263952368151569	0	0	0
Ga0256681_11615821	0.260429098009126	0.195957457640031	0	0	0	0
Ga0256681_10273539	0.239244316291768	0.224871118972451	0	0	0	0
Ga0256681_12127895	0.254022494584617	0.205971723133608	0	0	0	0
Ga0256681_12081941	0	0.253149658341073	0.207237781112967	0	0	0
VIRSorter_Ga0256681_11603265-cat_2	0.217453944591966	0.245520484520577	0	0	0	0
Ga0256681_11282097	0.262132343077568	0.193056706392137	0	0	0	0
Ga0256681_10822554	0	0	0	0.247331062343955	0.215158095565136	0
Ga0256681_10939080	0.261558108991133	0.194046958412913	0	0	0	0
Ga0256681_11153590	0.238072685390325	0	0.226170300972728	0	0	0
Ga0256681_10370731	0.236244102274849	0.2281484719057	0	0	0	0
Ga0256681_10737866	0.240082004933521	0.223926544891149	0	0	0	0
Ga0256681_10451104	0.241422980877426	0.222386422609506	0	0	0	0
Ga0256681_10524086	0	0.238219096778962	0.226009327061989	0	0	0
Ga0256681_10175680	0.232800964861395	0.231718105580335	0	0	0	0
VIRSorter_Ga0256681_11746551-cat_2	0.225887914131878	0.238329292037282	0	0	0	0
Ga0256681_10617018	0	0.241514770390313	0.222279713537028	0	0	0
Ga0256681_11762317	0	0.25145672529396	0.209632862581026	0	0	0
Ga0256681_10673219	0.217824570036277	0.245222616579173	0	0	0	0
Ga0256681_11284782	0.261399618083897	0.194318042250213	0	0	0	0
Ga0256681_11377961	0.205595059536772	0.25427929567655	0	0	0	0
Ga0256681_12340161	0.237311827023186	0.227000609152117	0	0	0	0
VIRSorter_Ga0256681_11447574-cat_2	0	0.253483618259768	0.206755933314161	0	0	0
Ga0256681_10354834	0.231433344464579	0.233082684098945	0	0	0	0
Ga0256681_12266723	0.213863266252093	0.248326610069344	0	0	0	0
Ga0256681_11702565	0.248501030371224	0.213633969936149	0	0	0	0
Ga0256681_12177748	0	0.227601813418226	0.236754917542396	0	0	0
Ga0256681_10105812	0.261387219373513	0	0.194339208804346	0	0	0
Ga0256681_11414193	0	0.234822027269094	0.229646708613433	0	0	0
VIRSorter_Ga0256681_12160448-cat_1	0	0.250019259833603	0.211606474655569	0	0	0
VIRSorter_Ga0256681_11722604-cat_2	0.219814280616824	0.243596160749113	0	0	0	0
Ga0256681_11526415	0	0	0	0.233971943229202	0.230526095412513	0
Ga0256681_12500991	0	0.208247268725585	0.252442861954917	0	0	0
Ga0256681_11199414	0.24110363989674	0.222756371980825	0	0	0	0
Ga0256681_12067609	0	0.24190103835641	0.22182882296425	0	0	0
Ga0256681_12358716	0	0.264841684491239	0.188205422100891	0	0	0
VIRSorter_Ga0256681_11632054-cat_1	0.19888793984382	0.258641517231578	0	0	0	0
Ga0256681_10915631	0.268256849170569	0	0.18162653343615	0	0	0
VIRSorter_Ga0256681_11425379-cat_2	0	0.255352204668707	0.204000337235662	0	0	0
VIRSorter_Ga0256681_12108511-cat_2	0.234573700697764	0.229904833294609	0	0	0	0
Ga0256681_11019054	0.238634929850272	0.225550000824507	0	0	0	0
Ga0256681_11593378	0.235611136352756	0.228819589595709	0	0	0	0
VIRSorter_Ga0256681_11071752-cat_2	0	0.253179715433603	0.207194542749876	0	0	0
Ga0256681_12296996	0.224219342233115	0.239823596106152	0	0	0	0
Ga0256681_11903917	0	0.242492000349182	0.221133188173935	0	0	0
Ga0256681_11028066	0.253570647443636	0.206629845421585	0	0	0	0
Ga0256681_11559521	0	0.243452099317889	0.219987797775319	0	0	0
Ga0256681_11090250	0	0.236825185648948	0.227526257901724	0	0	0
Ga0256681_11108898	0.201304577184787	0.257114514165689	0	0	0	0
VIRSorter_Ga0256681_11404456-cat_2	0.194319713506702	0.261398639237932	0	0	0	0
Ga0256681_10839453	0.235985379997074	0	0.228423620787628	0	0	0
Ga0256681_11627324	0.246311895203722	0.216459605372846	0	0	0	0
Ga0256681_10500724	0.256805771071526	0.201783916034632	0	0	0	0
Ga0256681_11234875	0.211587119942521	0.250033547837561	0	0	0	0
Ga0256681_12479966	0.257150671203359	0.201248241128448	0	0	0	0
Ga0256681_12101865	0.250068561152528	0	0.211539668502977	0	0	0
VIRSorter_Ga0256681_11062626-cat_1	0	0.264982410066952	0.187944973330614	0	0	0
Ga0256681_12331861	0.257512659940039	0.200681891985014	0	0	0	0
Ga0256681_10617825	0	0.210659165509405	0.250714110636909	0	0	0
Ga0256681_10954581	0	0	0	0.23873975883853	0.225433706631632	0
Ga0256681_11491133	0.207499828076056	0.252967118078671	0	0	0	0
Ga0256681_10249348	0.259012146962487	0.198289551628349	0	0	0	0
VIRSorter_Ga0256681_12126690-cat_2	0.222574644586986	0.241260724272511	0	0	0	0
VIRSorter_Ga0256681_10038141-cat_1	0.204295712376893	0.255155213555228	0	0	0	0
Ga0256681_10698144	0.23984852785088	0.224191148004644	0	0	0	0
VIRSorter_Ga0256681_12406554-cat_2	0	0.265970150921902	0.186092044772018	0	0	0
Ga0256681_11706664	0.216495668340483	0	0.24628338721972	0	0	0
Ga0256681_10776051	0	0.264466453308615	0.188895659352874	0	0	0
Ga0256681_10467278	0	0.193390544564991	0.261939579364785	0	0	0
Ga0256681_11214277	0	0.229005469185564	0.235434671015291	0	0	0
Ga0256681_10141776	0	0.269643617245897	0.178789825099956	0	0	0
Ga0256681_12665128	0.194462515962327	0.261314921903659	0	0	0	0
Ga0256681_10139680	0.221854227147716	0.2418793428865	0	0	0	0
Ga0256681_10950200	0.215776239152688	0.246849354454564	0	0	0	0
Ga0256681_11316205	0	0.215529086810453	0.247042460365264	0	0	0
Ga0256681_10526168	0	0.20678992283337	0.253460132310006	0	0	0
Ga0256681_11893294	0.25216838074813	0.208635581442664	0	0	0	0
Ga0256681_12231236	0.254041423987438	0.205944023779381	0	0	0	0
Ga0256681_10678474	0.239384935817457	0.224713481123863	0	0	0	0
VIRSorter_Ga0256681_10114682-cat_2	0.228992652886511	0.235446854357693	0	0	0	0
Ga0256681_11017479	0.256275073364375	0.202600763192783	0	0	0	0
Ga0256681_10159764	0	0.257247250030813	0.201097555075089	0	0	0
Ga0256681_12637948	0.212091912700577	0.249659643449046	0	0	0	0
Ga0256681_11626094	0	0.259203541102132	0.197978685945065	0	0	0
Ga0256681_10430996	0.207645127301267	0	0.252865622663098	0	0	0
Ga0256681_11560346	0	0.265263305950039	0.187422489317344	0	0	0
Ga0256681_10206162	0	0.262380793951368	0.192624282740709	0	0	0
Ga0256681_10681961	0.272410867133415	0	0.172806743950158	0	0	0
Ga0256681_11344855	0	0	0	0	0.227980652668429	0.236401370358511
Ga0256681_11787105	0.240435616303037	0.223523805954279	0	0	0	0
Ga0256681_10662870	0	0.26284920100277	0.19180238211914	0	0	0
Ga0256681_11731245	0	0.195793800046795	0.260526917780756	0	0	0
VIRSorter_Ga0256681_12106340-cat_2	0.260730521314324	0.195452034140329	0	0	0	0
Ga0256681_10740189	0	0.244035144698133	0.219282841036559	0	0	0
Ga0256681_12594321	0.235379284946552	0.229063700956436	0	0	0	0
Ga0256681_11907825	0	0.259183116916519	0.198011919938259	0	0	0
Ga0256681_10058937	0.262109418794918	0.193096483706443	0	0	0	0
Ga0256681_11062196	0.229794066463972	0.234680384098487	0	0	0	0
Ga0256681_11197954	0	0.24668541807234	0.215985382188975	0	0	0
VIRSorter_Ga0256681_11171784-cat_2	0.25367296048904	0.206481337998309	0	0	0	0
Ga0256681_12116913	0.270149589506009	0	0.177728988304352	0	0	0
VIRSorter_Ga0256681_12498911-cat_1	0.231601271338988	0.232916702864821	0	0	0	0
Ga0256681_12080503	0.225731683724983	0.238470792735517	0	0	0	0
Ga0256681_12182533	0.192949394191739	0.26219412979051	0	0	0	0
Ga0256681_11113581	0.251500525468845	0.209571875356565	0	0	0	0
VIRSorter_Ga0256681_12391800-cat_1	0	0.249977956689933	0.211662395247147	0	0	0
Ga0256681_10199596	0.23874721811699	0.225425423806859	0	0	0	0
Ga0256681_11291065	0.261996888569121	0.193291444530955	0	0	0	0
Ga0256681_11115563	0	0.259213447447922	0.197962561222205	0	0	0
Ga0256681_12145718	0.231307219911059	0.233207061292092	0	0	0	0
VIRSorter_Ga0256681_10816655-cat_2	0	0.260156017332685	0.19641249046237	0	0	0
Ga0256681_11943417	0	0.218500750574055	0.244675091515799	0	0	0
Ga0256681_11022922	0	0.250064262350297	0.211545496091147	0	0	0
Ga0256681_11826791	0	0.252188614295166	0.208607026992313	0	0	0
Ga0256681_11349921	0.202823316367402	0.256129476858224	0	0	0	0
Ga0256681_11893670	0.241166244464854	0.222684004351112	0	0	0	0
VIRSorter_Ga0256681_11156717-cat_2	0	0.277991449617462	0.159176769220128	0	0	0
Ga0256681_11675049	0.210900172393611	0	0.250538194181198	0	0	0
Ga0256681_11291848	0	0	0	0	0.227256758153041	0.237075170535712
Ga0256681_10470621	0.248685089140812	0.213391202361169	0	0	0	0
Ga0256681_11516460	0.261518934957796	0.194114050932582	0	0	0	0
Ga0256681_10054742	0.237748919676132	0	0.226524891008038	0	0	0
Ga0256681_11811407	0.240197631897229	0	0.223795117791669	0	0	0
VIRSorter_Ga0256681_11063838-cat_2	0	0.250871955568926	0.210442232460747	0	0	0
Ga0256681_12181402	0	0.25422548000724	0.205674152765047	0	0	0
Ga0256681_11085349	0.256745420543873	0.201877256843969	0	0	0	0
Ga0256681_12299506	0	0.226970745512791	0.237339358424166	0	0	0
Ga0256681_10019400	0.22871825554194	0	0.235707126641815	0	0	0
Ga0256681_11475192	0.230881166535903	0.233625407595163	0	0	0	0
Ga0256681_10206935	0.239731002999016	0.224323948547173	0	0	0	0
VIRSorter_Ga0256681_11484326-cat_2	0.223702603879088	0.24027888894672	0	0	0	0
Ga0256681_12069856	0	0.207577209164616	0.252913090299798	0	0	0
Ga0256681_12179390	0.266259385531498	0	0.185541049973537	0	0	0
VIRSorter_Ga0256681_10909879-cat_1	0	0.251355290765886	0.209773903839536	0	0	0
Ga0256681_10027587	0.269952771921814	0.178143330468546	0	0	0	0
Ga0256681_12013330	0.239235932424148	0.224880505797838	0	0	0	0
Ga0256681_10054306	0.210812587109272	0.250602192404681	0	0	0	0
VIRSorter_Ga0256681_11296858-cat_2	0.238105764693012	0.226133965551773	0	0	0	0
Ga0256681_10602363	0	0.226236403933985	0.238012459717366	0	0	0
Ga0256681_11077060	0.188669434183995	0.264589801724538	0	0	0	0
Ga0256681_10592988	0.193093928607732	0.262110891693486	0	0	0	0
Ga0256681_10276318	0	0.192858245812178	0.262246542426753	0	0	0
Ga0256681_10133775	0.209977406649717	0.251208587955616	0	0	0	0
Ga0256681_12676240	0	0.2386811483756	0.225498752309698	0	0	0
Ga0256681_10581217	0	0.203029741727554	0.25599404356618	0	0	0
Ga0256681_10687483	0.264242139639264	0.189305380775215	0	0	0	0
Ga0256681_10441658	0.2154276761407	0.247121500010491	0	0	0	0
VIRSorter_Ga0256681_11482848-cat_2	0.249228724567343	0.212669321920271	0	0	0	0
Ga0256681_10233160	0	0.261814455369716	0.193606468909878	0	0	0
VIRSorter_Ga0256681_11347078-cat_2	0.226004472098273	0.23822350703752	0	0	0	0
Ga0256681_10319692	0.216172279517969	0.246538507690427	0	0	0	0
Ga0256681_12230931	0.258965609556523	0.198364946614058	0	0	0	0
Ga0256681_10111468	0.252711821090521	0	0.207864760616326	0	0	0
Ga0256681_11415713	0.245163102951991	0.217898385840159	0	0	0	0
VIRSorter_Ga0256681_11752483-cat_2	0	0.261208018359071	0.194644483536721	0	0	0
Ga0256681_12297600	0.263070105980481	0.191411712809007	0	0	0	0
Ga0256681_11708238	0.236897551806042	0.227448355776302	0	0	0	0
Ga0256681_11898073	0.265976265680514	0.186080436110141	0	0	0	0
Ga0256681_11398379	0.205047596085691	0	0.254650223058853	0	0	0
Ga0256681_12154854	0	0.251343041307456	0.209790917811824	0	0	0
VIRSorter_Ga0256681_10391332-cat_1	0.229131116716267	0.23531510183859	0	0	0	0
Ga0256681_11400945	0	0	0	0.224115195246311	0.239915639872198	0
Ga0256681_11560944	0.199436033858955	0.258299462068264	0	0	0	0
VIRSorter_Ga0256681_12336511-cat_1	0.216605309124149	0.246196625849825	0	0	0	0
VIRSorter_Ga0256681_11276668-cat_2	0	0.198152998803362	0.259096316408517	0	0	0
Ga0256681_11028100	0.221019846177261	0.242587720894436	0	0	0	0
Ga0256681_10102361	0	0.252528183094889	0.20812614281761	0	0	0
Ga0256681_10480488	0.250307176284999	0.211215454842275	0	0	0	0
Ga0256681_12324789	0.233613334513187	0.230893501733858	0	0	0	0
Ga0256681_10298535	0.257756654650448	0.200297734319319	0	0	0	0
Ga0256681_10486189	0.22995840371597	0	0.23452203965724	0	0	0
Ga0256681_10798214	0.260436023673464	0	0.195945882152623	0	0	0
VIRSorter_Ga0256681_12170626-cat_1	0.235473091604139	0.228965043987511	0	0	0	0
Ga0256681_10352418	0.226326240195788	0.237930514807533	0	0	0	0
Ga0256681_11429365	0.275350763492183	0.165916392277847	0	0	0	0
Ga0256681_11541700	0.245061429338742	0	0.218024313387151	0	0	0
Ga0256681_11347536	0.243517966935344	0.219908516474316	0	0	0	0
Ga0256681_11986053	0.247060339024258	0	0.215506160562679	0	0	0
Ga0256681_10521474	0.225083960960135	0.239053927114432	0	0	0	0
Ga0256681_10761547	0	0.255399480996348	0.203929274829682	0	0	0
Ga0256681_11549409	0	0.275887566145256	0.164591546106826	0	0	0
Ga0256681_10353757	0.262356702240364	0.192666320164083	0	0	0	0
Ga0256681_11357249	0.248757175165422	0.213295898269789	0	0	0	0
Ga0256681_10603549	0	0.224445239567226	0.239623460951018	0	0	0
Ga0256681_12464968	0.240111757885428	0.223892750717933	0	0	0	0
Ga0256681_10895794	0	0.255256462281994	0.204144042999537	0	0	0
Ga0256681_10597084	0	0.24126172723147	0.222573482725	0	0	0
Ga0256681_10781630	0.241530462707948	0.222261453840378	0	0	0	0
Ga0256681_12142503	0	0.205309722012602	0.254472964605461	0	0	0
Ga0256681_11488626	0.210280128218918	0.250989598173219	0	0	0	0
Ga0256681_11352173	0.25923141460156	0.197933307059576	0	0	0	0
Ga0256681_10166398	0	0.277262200514661	0.16109540752436	0	0	0
Ga0256681_11860607	0.215761239478245	0.246861093291096	0	0	0	0
Ga0256681_11965675	0.209977503952237	0.25120851771312	0	0	0	0
VIRSorter_Ga0256681_11557396-cat_2	0.224317194052136	0.239736986140103	0	0	0	0
Ga0256681_12486681	0	0	0	0.248520692019606	0	0.213608076141408
Ga0256681_12163234	0	0.263972036305042	0.189795892330101	0	0	0
VIRSorter_Ga0256681_10289914-cat_2	0	0.263305285254682	0.190993620961389	0	0	0
VIRSorter_Ga0256681_10800619-cat_2	0.223542231979317	0.240419483908096	0	0	0	0
VIRSorter_Ga0256681_11091256-cat_2	0	0.252440451201756	0.208250688236565	0	0	0
Ga0256681_10472520	0.236335890441184	0.228050577799333	0	0	0	0
Ga0256681_12467788	0	0.218960865946988	0.244299473400265	0	0	0
VIRSorter_Ga0256681_11283510-cat_2	0	0.215055248865679	0.247410801999625	0	0	0
Ga0256681_10659051	0	0.244217979160178	0.21906029218777	0	0	0
Ga0256681_10422547	0.258471138950293	0.199161442239235	0	0	0	0
VIRSorter_Ga0256681_12438716-cat_2	0.227802001909778	0.236568347866463	0	0	0	0
Ga0256681_10913077	0.257676276472814	0.200424502068198	0	0	0	0
Ga0256681_10407737	0.239285489967298	0.224825000632642	0	0	0	0
Ga0256681_12603232	0.251421211672414	0.209682274160783	0	0	0	0
Ga0256681_12124389	0.266971751857161	0.184167243561558	0	0	0	0
Ga0256681_12221070	0.209433267549724	0.251599935375549	0	0	0	0
Ga0256681_11427939	0.162347775002502	0.276776674105607	0	0	0	0
Ga0256681_11942570	0	0.248593658798341	0.213511899037982	0	0	0
Ga0256681_11451206	0	0	0	0	0.241539078523894	0.222251426333264
Ga0256681_12023807	0	0.230193855939664	0.234294471688905	0	0	0
Ga0256681_11958043	0.254471664002263	0.205311641895355	0	0	0	0
Ga0256681_11735075	0.194716142868317	0.26116584985452	0	0	0	0
Ga0256681_11767841	0.263902120511755	0.189922357625047	0	0	0	0
Ga0256681_10455717	0.237952092899191	0.226302595899064	0	0	0	0
Ga0256681_12479394	0.270559483305258	0.176859067968918	0	0	0	0
Ga0256681_10106708	0.217593883026022	0.245408202628606	0	0	0	0
Ga0256681_10709895	0	0.250150586098068	0.211428382761483	0	0	0
Ga0256681_11473241	0.252403152022328	0	0.208303574584499	0	0	0
Ga0256681_11225074	0.268833740905676	0	0.18045880791302	0	0	0
Ga0256681_11606493	0.226715615296161	0.237574058026336	0	0	0	0
Ga0256681_11634057	0	0.18772401649594	0.265101429543062	0	0	0
VIRSorter_Ga0256681_11485433-cat_2	0	0.272916170240998	0.171663957743842	0	0	0
Ga0256681_12419391	0	0.190312072525483	0.263685950866116	0	0	0
Ga0256681_10068003	0.244481261504269	0.218738563478875	0	0	0	0
Ga0256681_10358246	0	0.206301645731978	0.253796483051187	0	0	0
Ga0256681_11982159	0	0.249863276965557	0.211817433968758	0	0	0
Ga0256681_10815467	0.212265908695909	0.249530154723486	0	0	0	0
Ga0256681_11876662	0.239947149740709	0	0.224079504995241	0	0	0
Ga0256681_11296865	0	0.259756742289619	0.197072957341553	0	0	0
Ga0256681_10927056	0	0.254963919248958	0.204581427630681	0	0	0
Ga0256681_10644571	0.253335726812786	0.206969704849298	0	0	0	0
Ga0256681_11694750	0	0.254169396414538	0.205756489329484	0	0	0
Ga0256681_12419630	0.21477460815044	0.247627803101956	0	0	0	0
Ga0256681_11309939	0.217264359427656	0.245672244152408	0	0	0	0
Ga0256681_10290747	0.220878062508128	0.242707239095846	0	0	0	0
Ga0256681_12593387	0.193590309419793	0.261823831636283	0	0	0	0
Ga0256681_11810482	0	0.222823752150073	0.241045289982465	0	0	0
VIRSorter_Ga0256681_10471403-cat_1	0	0.255461887788668	0.203835365479569	0	0	0
Ga0256681_12175663	0.260881582588657	0.195197475615312	0	0	0	0
Ga0256681_11071409	0	0.257906100192818	0.200061470056459	0	0	0
Ga0256681_10016203	0.268409537039187	0.181319143994899	0	0	0	0
Ga0256681_10758095	0.232738851839537	0.23178071891895	0	0	0	0
Ga0256681_10007419	0.21585412168171	0.246788363061222	0	0	0	0
Ga0256681_11543878	0.274265495887485	0	0.168529659834366	0	0	0
VIRSorter_Ga0256681_12427502-cat_2	0	0.245719222031605	0.217205568469358	0	0	0
Ga0256681_10363445	0	0.216736472821371	0.246092655221274	0	0	0
Ga0256681_11371023	0.221833135699114	0.2418973557986	0	0	0	0
Ga0256681_11011517	0	0.278675311814236	0.157334747883519	0	0	0
Ga0256681_10375292	0	0.24165098818247	0.222121046285445	0	0	0
Ga0256681_11080285	0.214643531441597	0.24772886287775	0	0	0	0
Ga0256681_10572458	0.208619157247001	0	0.252180019819925	0	0	0
Ga0256681_11111560	0.216623547570786	0	0.246182180221964	0	0	0
Ga0256681_12217443	0.256373187445818	0.202450415770878	0	0	0	0
VIRSorter_Ga0256681_11844661-cat_1	0.22661998241409	0.237661799963057	0	0	0	0
Ga0256681_11334249	0.257346501562441	0.200942383963698	0	0	0	0
Ga0256681_10621353	0.18757989850429	0.265178878025103	0	0	0	0
Ga0256681_10655643	0.189317152920745	0.264235677168899	0	0	0	0
Ga0256681_11580479	0	0.266287999684954	0.185486328527486	0	0	0
VIRSorter_Ga0256681_11213836-cat_1	0	0.267967469076999	0.182205844716382	0	0	0
Ga0256681_11130698	0.242959030842576	0.220578403499296	0	0	0	0
Ga0256681_11772050	0	0.265566759261978	0.186854091305087	0	0	0
VIRSorter_Ga0256681_10078946-cat_2	0.223088022823418	0.2408158771213	0	0	0	0
Ga0256681_10569638	0.215591133219156	0.246994045441538	0	0	0	0
Ga0256681_11043015	0	0	0	0.247266901831389	0	0.215240740459308
Ga0256681_12167558	0	0.265242657526083	0.187461015993582	0	0	0
Ga0256681_10327380	0	0	0	0.205282845786748	0	0.254491168069021
Ga0256681_11521458	0.221654412047325	0	0.242049769886194	0	0	0
Ga0256681_11508682	0	0	0	0.225036338070162	0.239096578774216	0
Ga0256681_12404970	0.251865895958058	0.209061136159694	0	0	0	0
VIRSorter_Ga0256681_11541050-cat_2	0	0.240157242919748	0.223841054907558	0	0	0
Ga0256681_11172511	0	0.216460451608039	0.246311226417093	0	0	0
VIRSorter_Ga0256681_12285174-cat_2	0.245402007370785	0.217601596127501	0	0	0	0
Ga0256681_10669703	0.23949939801391	0.22458489240381	0	0	0	0
Ga0256681_11728436	0.252980769626022	0	0.207480262791253	0	0	0
Ga0256681_11060073	0.251704417087901	0.209287303376621	0	0	0	0
Ga0256681_11959853	0.226009123022158	0.238219282135621	0	0	0	0
Ga0256681_10168926	0	0.210598875854645	0.250758026021012	0	0	0
Ga0256681_10871895	0.236188367896779	0.228207842635518	0	0	0	0
Ga0256681_12045340	0.242816891240103	0	0.220747725163136	0	0	0
